Cat,SubCat,Comments,Sign_Text,Arrow_Direction,Sign_ID,Street,Street_Address,X_Street,Corner,Distance_Along_Street,Distance_From_Curb,Sign_Code,Grade,Traffic_Direction,Structure,Situation,Condition,Speed,Date_,Confidence,TYPE_,Sign_Definition,X,Y
Warning Signs,Object Marker,,,,83265,CUMBERLAND ST,,E SEVENTH AVE,,,,WA-36R,Hi Intensity,SB,Metal Post,Median,Good,,20111103,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.906718228188,49.2228135742052
Warning Signs,Object Marker,,,,83266,FIFTH AVE,,FIFTH ST,,,,WA-36L,Hi Intensity,EB,,,Good,,20121204,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.917654450621,49.2122356842989
Warning Signs,Object Marker,,,,83269,E EIGHTH AVE,447,BUCHANAN AVE,,,,WA-36R,Hi Intensity,WB,Metal Post,Side,Good,,20120424,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.896178358134,49.2308612653997
Warning Signs,Object Marker,,,,83278,FOURTH AVE,,FIFTH ST,,,,WA-36R,Illuminated,NB,Standard Post,,Good,,20120413,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.915275644072,49.2109253845535
Warning Signs,Warning Signs Misc,,,,83280,,,,,,,WA-11,Engineering,NB,Standard Post,Side,Good,0,20030708,,Warning,Concealed Road Sign (cross),-122.90606299952,49.2053140001589
Warning Signs,Warning Signs Misc,,,,83283,FIFTH AVE,,FIFTH ST,,,,WA-09,Diamond,SB,,,Good,,20120304,,Warning,Chevron Alignment sign,-122.917443134436,49.2124312528781
Warning Signs,Warning Signs Misc,,,,83284,FIFTH AVE,,FIFTH ST,,,,WA-09,Diamond,SB,,,Good,,20120304,,Warning,Chevron Alignment sign,-122.917443257126,49.2124161174989
Warning Signs,Warning Signs Misc,,,,83285,FIFTH AVE,,FIFTH ST,,,,WA-09,Diamond,SB,,,Good,,20120304,,Warning,Chevron Alignment sign,-122.917457075865,49.2123935860894
Warning Signs,Object Marker,,,,83313,SOUTH DYKE RD,,PHILLIPS ST,,,,WA-36R,Hi Intensity,EB,,,Good,,20121204,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.952801155317,49.1781798839568
Warning Signs,Object Marker,,,,83314,SOUTH DYKE RD,,PHILLIPS ST,,,,WA-36R,Hi Intensity,WB,Metal Post,,Good,,20190412,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.953316515488,49.1779319030563
Warning Signs,Object Marker,,,,83315,SOUTH DYKE RD,1423  S.dyke,PIER PL,,,,WA-36R,Hi Intensity,WB,Metal Post,Median,Good,,20190412,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.953883850705,49.1778076831874
Warning Signs,Object Marker,,,,83316,PHILLIPS ST,148,,,,,WA-36R,Hi Intensity,SB,,Median,Good,,20190412,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.953518424352,49.1784821654443
Warning Signs,Speed Bump,,,,83324,NINETEENTH ST,,LONDON ST,,,,WA-22,Hi Intensity,SB,Metal Post,,Good,,20170412,,Warning,Bump Sign,-122.949025619167,49.2063123630511
Warning Signs,Speed Bump,,,,83326,NINETEENTH ST,,LONDON ST,,,,WA-22,Hi Intensity,NB,Metal Post,,Good,,20170412,,Warning,Bump Sign,-122.948902408072,49.206333533906
Warning Signs,Object Marker,,,,83335,WILSON ST,,SHERBROOKE ST,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030813,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.88758499942,49.2278439997203
Warning Signs,Warning Signs Misc,,,,83336,CANFOR AVE,,CAPILANO WAY,,,,WA-09,Engineering,SB,Metal Post,Side,Good,,20120427,,Warning,Chevron Alignment sign,-122.885533937465,49.226661550656
Warning Signs,Warning Signs Misc,,,,83337,CANFOR AVE,,CAPILANO WAY,,,,WA-09,Engineering,NB,Lamp Standard,Side,Good,,20120427,,Warning,Chevron Alignment sign,-122.885536320839,49.2266970249422
Warning Signs,Object Marker,,,,83340,CANFOR AVE,,,,,,WA-36R,Hi Intensity,SB,Sign Bridge,Median,Good,,20120511,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.879459377074,49.2288567283681
Warning Signs,Object Marker,,,,83341,CANFOR AVE,,,,,,WA-36L,Hi Intensity,SB,Sign Bridge,Disadvantaged,Good,,20120511,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.879295779852,49.2288566744823
Warning Signs,Object Marker,,,,83342,CANFOR AVE,,,,,,WA-36L,Hi Intensity,NB,Sign Bridge,Disadvantaged,Good,,20120511,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.87954256741,49.2286328763186
Warning Signs,Object Marker,,,,83343,CANFOR AVE,,,,,,WA-36R,Hi Intensity,NB,Sign Bridge,Median,Good,,20120511,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.879371638305,49.2286456133523
Warning Signs,Object Marker,,,,83344,,,,,,,WA-36R,Engineering,SB,Standard Post,Side,Good,0,20030721,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.917092000254,49.2188600000666
Warning Signs,Object Marker,,,,83345,CANFOR AVE,,,,,,WA-36R,Hi Intensity,SB,Sign Bridge,Median,Good,,20120511,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.883174098733,49.2276753255465
Warning Signs,Object Marker,,,,83346,CANFOR AVE,,,,,,WA-36L,Hi Intensity,SB,Sign Bridge,Disadvantaged,Good,,20120511,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.883150949267,49.2276105533321
Warning Signs,Object Marker,,,,83347,CANFOR AVE,,,,,,WA-36L,Hi Intensity,NB,Sign Bridge,Disadvantaged,Good,,20120511,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.883392680348,49.2276058268122
Warning Signs,Object Marker,,,,83348,CANFOR AVE,,,,,,WA-36R,Hi Intensity,NB,Sign Bridge,Median,Good,,20120511,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.883395175925,49.2275258704399
Warning Signs,Object Marker,,,,83350,SPRUCE ST,,,,,,WA-36L,Engineering,NB,Sign Bridge,Disadvantaged,Good,,20120515,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.888569779621,49.2238785437977
Warning Signs,Object Marker,,,,83351,SPRUCE ST,,,,,,WA-36R,Hi Intensity,SB,Sign Bridge,Median,Good,,20120515,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.888827127097,49.2239879430394
Warning Signs,Object Marker,,,,83352,SPRUCE ST,,,,,,WA-36L,Hi Intensity,SB,Sign Bridge,Disadvantaged,Good,,20120515,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.888742842585,49.2240594480361
Warning Signs,Object Marker,,,,83353,SPRUCE ST,,,,,,WA-36R,Hi Intensity,NB,Sign Bridge,Median,Good,,20120515,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.888499534763,49.2239531187526
Warning Signs,Object Marker,,,,83356,,,,,,,WA-36,Engineering,SB,Wooden Post,Median,Graffitii,0,20030715,,Warning,Object Marker (pass on either side),-122.900796999723,49.2119970004038
Warning Signs,Object Marker,foundation loose,,,83357,,,,,,,WA-36,Engineering,NB,Standard Post,Median,Foundation Damaged,0,20030715,,Warning,Object Marker (pass on either side),-122.900655999949,49.2122960003747
Warning Signs,Object Marker,,,,83359,SEVENTH ST,,THIRD AVE,,,,WA-36R,Hi Intensity,SB,Metal Post,Median,Good,,20120601,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.916185107553,49.2077805687426
Warning Signs,Object Marker,,,,83360,SEVENTH ST,,THIRD AVE,,,,WA-36L,Hi Intensity,NB,Metal Post,Median,Good,,20120601,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.916219326899,49.2079767089316
Warning Signs,Object Marker,,,,83393,MCINNES ST,,CARNARVON ST,,,,WA-36L,Hi Intensity,SB,,Median,Good,,20120303,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.914559451533,49.2007134720924
Warning Signs,Object Marker,,,,83394,MCINNES ST,,CARNARVON ST,,,,WA-36,Hi Intensity,NB,,Median,Good,,20120303,,Warning,Object Marker (pass on either side),-122.914480654787,49.2006521539602
Warning Signs,Playground Ahead,,,,83396,CHILLIWACK ST,925-- side lane,,,,,WC-03,Engineering,EB,Wooden Post,Side,Good,,20121016,,Warning,Playground Ahead,-122.905241203488,49.2303315739294
Warning Signs,Playground Ahead,,,,83397,LAUREL ST,905-- lane,,,,,WC-03,Engineering,EB,Metal Post,Side,Good,,20121016,,Warning,Playground Ahead,-122.904277118301,49.2296631375356
Warning Signs,No Exit,too high to label,,,83398,BURNABY ST,,CARNEGIE ST,,,,WA-NW-02,Engineering,SB,Wooden Post,Side,Dirty,0,20030708,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.899406999333,49.2301559999889
Warning Signs,Neighbourhood Speed Hump,speen bump ahead,,,83399,,,,,,,WA-50,Engineering,WB,Wooden Post,,Good,,20121016,,Warning,Neighbourhood Speed Hump Sign,-122.899173853602,49.229337626679
Warning Signs,Neighbourhood Speed Hump,speed bump ahead-- in lane,,,83400,CARNEGIE ST,346,,,,,WA-50,Engineering,SB,Metal Post,Side,Good,,20121016,,Warning,Neighbourhood Speed Hump Sign,-122.899766540503,49.2298792711498
Warning Signs,Object Marker,,,,83402,E EIGHTH AVE,,RICHMOND ST,,,,WA-36R,Hi Intensity,WB,Fence,Side,Good,,20121023,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.898723907252,49.2295589689257
Warning Signs,Playground Ahead,,,,83405,SOUTH DYKE RD,,DOCKSIDE COURT,,,,WC-03,Hi Intensity,WB,Metal Post,Side,Good,,20121101,,Warning,Playground Ahead,-122.955210395533,49.177295520439
Warning Signs,Object Marker,,,,83407,E COLUMBIA ST,,HOLMES ST,,,,WA-36L,Hi Intensity,SB,Pillar,Median,Good,,20121116,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.892467246401,49.2356578601223
Warning Signs,Object Marker,,,,83408,E COLUMBIA ST,,HOLMES ST,,,,WA-36R,Hi Intensity,SB,Pillar,,Good,,20121116,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.892462181488,49.2357433444617
Warning Signs,Object Marker,,,,83409,,,,,,,WA-36R,Diamond,WB,Metal Post,Side,Good,0,20020610,High,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.904548799826,49.2264750900718
Warning Signs,Object Marker,,,,83412,THIRD AVE,,ASH ST,,,,WA-36R,Hi Intensity,WB,Metal Post,,Good,,20121121,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.917253442501,49.2074404255189
Warning Signs,Object Marker,,,,83413,THIRD AVE,,ASH ST,,,,WA-36R,Hi Intensity,EB,Metal Post,,Good,,20121121,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.917275684851,49.2071878311299
Warning Signs,Object Marker,,,,83418,FRONT ST,,COLUMBIA ST,,,,WA-36,Hi Intensity,WB,Metal Post,Median,Good,,20121127,,Warning,Object Marker (pass on either side),-122.912423717561,49.2005578845708
Warning Signs,Object Marker,,,,83419,COLUMBIA ST,,FRONT ST,,,,WA-36R,Hi Intensity,EB,Metal Post,Median,Good,,20121111,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.912606624981,49.2005624775849
Warning Signs,Object Marker,,,,83420,COLUMBIA ST,,FRONT ST,,,,WA-36L,Hi Intensity,WB,Metal Post,Median,Good,,20121111,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.912769623984,49.2005545688945
Warning Signs,No Exit,,,,83424,,,,,,,WA-NW-02,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.950759000279,49.2025700002026
Warning Signs,No Exit,,,,83425,,,,,,,WA-NW-02,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.950850000349,49.2026109999583
Warning Signs,Speed Bump,,,,83426,COURTNEY CRES,,,,,,WA-22,Hi Intensity,WB,Metal Post,Side,Good,,20121213,,Warning,Bump Sign,-122.910456870441,49.2254174260854
Warning Signs,Object Marker,contractor,,,83427,THIRD AVE,,TWELFTH ST,,,,WA-36L,Hi Intensity,WB,Metal Post,Median,Good,,20121212,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.92480398872,49.2032441881693
Warning Signs,Warning Signs Misc,contractor,,,83430,TWELFTH ST,,THIRD AVE,,,,WA-08B,Hi Intensity,EB,Metal Post,Median,Good,,20121212,,Warning,Checkerboard sign with left and right arrow,-122.924827768327,49.2032286813595
Warning Signs,Object Marker,contractor,,,83431,TWELFTH ST,,THIRD AVE,,,,WA-36,Hi Intensity,NB,Metal Post,Median,Good,,20121212,,Warning,Object Marker (pass on either side),-122.924797420299,49.2032131636031
Warning Signs,Warning Signs Misc,,,,83451,,,,,,,WA-09,Engineering,EB,Standard Post,Side,Damaged,0,20030715,,Warning,Chevron Alignment sign,-122.900311999997,49.2125889997947
Warning Signs,Neighbourhood Speed Hump,,,,83466,TENTH AVE,200-- lane entrance,,,,,WA-50,Hi Intensity,SB,Metal Post,Side,Good,,20130920,,Warning,Neighbourhood Speed Hump Sign,-122.906535352536,49.2302051735381
Warning Signs,Neighbourhood Speed Hump,,,,83467,CHURCHILL AVE,239 -- laneway,,,,,WA-50,Hi Intensity,NB,Utility Pole,,Good,,20130920,,Warning,Neighbourhood Speed Hump Sign,-122.904836724102,49.2289211932554
Warning Signs,Object Marker,,,,83470,ROYAL AVE,,SECOND ST,,,,WA-36L,Hi Intensity,WB,Lamp Standard,,Good,,20131003,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.904812062966,49.2089876561294
Warning Signs,Object Marker,,,,83483,,,,,,,WA-36R,Engineering,NB,Standard Post,Side,Good,0,20030718,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.921085999323,49.215520999853
Warning Signs,Object Marker,,,,83484,,,,,,,WA-36R,Engineering,SB,Standard Post,Side,Good,0,20030718,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.922137000649,49.2162469997826
Warning Signs,Object Marker,,,,83485,EWEN AVE,,JARDINE ST,,,,WA-36L,Hi Intensity,WB,,,Good,,20130710,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.949103892604,49.1853647935839
Warning Signs,No Exit,,,,83489,JARDINE ST,,EWEN AVE,,,,WA-NW-02,Engineering,SB,,,Good,,20130710,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.94951418316,49.185362593501
Warning Signs,Object Marker,never in data base,,,83492,,,,,,,WA-36R,Hi Intensity,SB,Metal Post,Side,Good,,20131107,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.892862365745,49.2289934872147
Warning Signs,Object Marker,,,,83495,,,,,,,WA-36R,Hi Intensity,NB,Metal Post,Side,Good,,20131107,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.892719847125,49.2289389129355
Warning Signs,Object Marker,"a couple bits of worn-off sticker, but fine",,,83505,,,,,,,WA-36R,Engineering,EB,Standard Post,Side,Good,0,20030108,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.904722000267,49.2215100001004
Warning Signs,Playground Ahead,ryall park lane off Salter,,,83507,,,,,,,WC-03,Hi Intensity,NB,Metal Post,,Good,,20131108,,Warning,Playground Ahead,-122.942949910132,49.1845668647371
Warning Signs,Speed Bump,Ryall park lane,,,83508,,,,,,,WA-22,Hi Intensity,NB,Metal Post,,Good,,20131108,,Warning,Bump Sign,-122.943196813025,49.1848308868678
Warning Signs,Object Marker,shared with no pedestrian crossing,,,83509,,,,,,,WA-36L,Hi Intensity,SB,Metal Post,Median,Good,,20131111,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.902642836823,49.2150416898896
Warning Signs,Warning Signs Misc,signs are Valley signs- new #s as of 03/04/12,,,83516,FIFTH AVE,,FIFTH ST,,,,WA-09,Hi Intensity,SB,,,Good,,20120304,,Warning,Chevron Alignment sign,-122.917443149703,49.212452592404
Warning Signs,Object Marker,new bump out -- 4ft post,,,83517,SIXTH ST,,THIRD AVE,,,,WA-36R,Hi Intensity,NB,Metal Post,Side,Good,,20131126,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.914507015796,49.2086506948128
Warning Signs,Object Marker,,,,83522,,,,,,,WA-36L,Engineering,WB,Standard Post,Side,Good,0,20030708,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.907091000185,49.2042499997942
Warning Signs,Speed Bump,missing lower bolt [which also held on top of tab sign below],,,83524,,,,,,,WA-22,Diamond,SB,Standard Post,Side,Foundation Damaged,0,20030108,,Warning,Bump Sign,-122.909120999688,49.2247370001306
Warning Signs,Object Marker,install date ???,,,83525,SIXTH AVE,1927,,,,,WA-36R,Hi Intensity,WB,Metal Post,Side,Good,,20131212,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.944304439287,49.2003529187566
Warning Signs,Warning Signs Misc,sleeve under no-post,,,83527,SIXTH AVE,1927,,,,,WA-08,Hi Intensity,SB,Metal Post,,Good,,20131212,,Warning,Checkerboard sign,-122.944362632474,49.2003529468029
Warning Signs,Object Marker,Never in data base??,,,83535,,,,,,,WA-36R,Hi Intensity,EB,,,Good,,20140324,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.902450939594,49.2060139480192
Warning Signs,Warning Signs Misc,,,,83537,FIFTH ST,500blk,,,,,WC-02,Hi Intensity,SB,Metal Post,Side,Good,,20140314,,Warning,Pedestrian Crosswalk Ahead,-122.91792846221,49.2127880530867
Warning Signs,Object Marker,Long wa-36 shared with Stop here on Red,,,83542,BRAID ST,by RR tracks,,,,,WA-36R,Hi Intensity,NB,Metal Post,Side,Good,,20140423,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.881836119215,49.2311604375046
Warning Signs,Object Marker,Collapsible (plastic sign on plastic pole),,,83546,,,,,,,WA-36L,Diamond,SB,Other,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.905951999626,49.2209099997766
Warning Signs,Object Marker,Collapsible (plastic sign on plastic pole),,,83547,,,,,,,WA-36L,Diamond,EB,Other,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.906100000361,49.2207970001311
Warning Signs,Warning Signs Misc,,,,83548,FIFTH ST,500blk,,,,,WC-02,Hi Intensity,SB,Metal Post,Side,Good,,20140506,,Warning,Pedestrian Crosswalk Ahead,-122.917791152545,49.2127865710699
Warning Signs,Warning Signs Misc,never in data base??,,,83556,,,,,,,WA-06R,Hi Intensity,WB,,,Good,,20140509,,Warning,Winding Road (first turn to right),-122.904122753257,49.204551045743
Warning Signs,Warning Signs Misc,never in data base-- no post saddle,,,83557,,,,,,,WA-09,Hi Intensity,WB,Metal Post,Side,Good,,20140509,,Warning,Chevron Alignment sign,-122.904759318901,49.2041761608093
Warning Signs,Warning Signs Misc,saddle on no post,,,83558,,,,,,,WA-09,Hi Intensity,WB,Metal Post,Side,Good,,20140509,,Warning,Chevron Alignment sign,-122.904731317682,49.2041932737608
Warning Signs,Warning Signs Misc,no post saddle,,,83559,FRONT ST,,,,,,WA-09,Hi Intensity,WB,Metal Post,Side,Good,,20140509,,Warning,Chevron Alignment sign,-122.904701502956,49.2042089576554
Warning Signs,Object Marker,traffic island..added for Anvil Ctr,,,83564,EIGHTH ST,,COLUMBIA ST,,,,WA-36L,Hi Intensity,NB,Metal Post,Median,Good,,20140919,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.911844645573,49.2015299091897
Warning Signs,Object Marker,,,,83565,EIGHTH ST,,COLUMBIA ST,,,,WA-36L,Hi Intensity,SB,Metal Post,Median,Good,,20140919,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.911879515151,49.201557393059
Warning Signs,Object Marker,"contractor added - new bulge, not sure when?",,,83566,,,,,,,WA-36R,Hi Intensity,NB,,,Good,,20140926,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.950487819788,49.2046292606321
Warning Signs,Object Marker,,,,83598,FOURTH AVE,,FIFTH ST,,,,WA-36L,Engineering,SB,Standard Post,Median,Good,0,20030718,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.915432000082,49.2108979996396
Warning Signs,School Area,,,,83601,THIRD AVE,,MANITOBA ST,,,,WC-01,Hi Intensity,SB,,,Good,,20141217,,Warning,School Area,-122.907992556805,49.2086794406385
