NwID,FULLADDR1
14559000,210 FURNESS ST
12429000,1263 SOUTH DYKE RD
6383000,1116 FOURTH AVE
12960000,222 WOOD ST
13955000,223 EWEN AVE
9365000,913 HENLEY ST
6616001,109 OAKLAND ST
1319000,521 VICTORIA ST
29010000,
3638001,453 E COLUMBIA ST
4914000,610 LIDSTER PL
7878000,1704 HAMILTON ST
6016000,316 ARBUTUS ST
2601000,200 E COLUMBIA ST
10046000,1908 LONDON ST
9830000,1629 LONDON ST
7998000,1517 NANAIMO ST
15544000,2134 DUBLIN ST
12310025,811 SOUTH DYKE RD
11728000,837 SIXTH ST
10799000,235 SIXTH AVE
16110905,252 BRUNETTE AVE
4801000,912 SURREY ST
11855000,935 EIGHTH ST
9826000,1615 LONDON ST
4182000,545 GARFIELD ST
2755000,416 E COLUMBIA ST
5778000,714 THIRD AVE
7978501,1512 HAMILTON ST
7874000,1705 SEVENTH AVE
15389000,2121 SEVENTH AVE
3224000,69 SEYMOUR CRT
15678000,2108 NINTH AVE
15675000,2122 NINTH AVE
11630000,807 FOURTH ST
9927000,1813 EIGHTH AVE
3928000,370 SHERBROOKE ST
13230001,334 PEMBINA ST
10622000,706 FIRST ST
7610000,1901 RIVER DR
11719000,821 SIXTH ST
15444000,2107 HAMILTON ST
12440083,1309 DAN LEE AVE
9010502,1025 HAMILTON ST
11389000,830 FIRST ST
7507000,607 TWENTIETH ST
15578000,2320 DUBLIN ST
5531000,909 QUEENS AVE
9637000,1438 LONDON ST
4059000,418 BUCHANAN AVE
9657000,827 FIFTEENTH ST
3457000,321 E COLUMBIA ST
12831002,209 HOWES ST
1464000,521 LANCASTER ST
6842001,1033 FOURTH AVE
13300001,331 WOOD ST
12683004,207 PHILLIPS ST
13176000,321 PEMBINA ST
11632000,263 OSBORNE AVE
9157000,1306 HAMILTON ST
9980000,1816 LONDON ST
12700553,1482 SALTER ST
8985501,1114 EIGHTH AVE
8034000,1420 NANAIMO ST
12969000,242 WOOD ST
7803000,721 TWENTIETH ST
14531000,235 HOLLY AVE
11512000,223 SANDRINGHAM AVE
15652000,2031 DUBLIN ST
6497000,324 ARBUTUS ST
2140000,60 BRAID ST
4064000,438 BUCHANAN AVE
8825000,529 THIRTEENTH ST
12997000,226 PEMBINA ST
12434000,1219 SOUTH DYKE RD
13182502,349 PEMBINA ST
10724000,626 SECOND ST
9942000,1840 EDINBURGH ST
4986000,124 E TENTH AVE
7913000,1416 EIGHTH AVE
10132000,805 LONDON ST
4429001,MCKAY ST
8742000,1011 FIFTH AVE
13069000,237 FENTON ST
5442000,227 QUEENS AVE
9046000,1111 SIXTH AVE
5490000,202 SEVENTH ST
9740000,1511 DUBLIN ST
6449000,323 ASH ST
13105001,328 STANLEY ST
16275901,2323 NINTH AVE
7706000,607 EIGHTEENTH ST
3859000,357 SIMPSON ST
9907000,1712 EDINBURGH ST
4984000,116 E TENTH AVE
7849000,1801 HAMILTON ST
3326000,108 SAPPER ST
7802000,723 TWENTIETH ST
8559100,512 SIXTH AVE
14600560,201 FURNESS ST
3346000,127 DEBECK ST
2817000,430 KELLY ST
12696003,240A PHILLIPS ST
3934000,341 BLAIR AVE
13970000,2 EWEN AVE
7697001,1711 SIXTH AVE
6506002,334 FIRST ST
9130000,1214 HAMILTON ST
9602000,1316 TENTH AVE
15480000,2243 EIGHTH AVE
15435000,2130 EIGHTH AVE
11236000,70 COURTNEY CRES
5248000,803 CHILLIWACK ST
10148502,913 TENTH ST
9025000,709 TWELFTH ST
13060000,530 EWEN AVE
1252000,93 SIXTH ST
16070939,444 CANFOR AVE
7753000,1823 SEVENTH AVE
12410007,170 GIFFORD ST
4058000,414 BUCHANAN AVE
4224000,117 CARROLL ST
13162000,350 JOHNSTON ST
3144000,509 GARRETT ST
12410005,190 GIFFORD ST
5502000,215 EIGHTH ST
6187000,711 WALMSLEY ST
2838000,458 KELLY ST
14519000,275 HOLLY AVE
4756000,252 CHESTNUT ST
853000,301 ROYAL AVE
7945000,1411 SEVENTH AVE
11310000,911 FIRST ST
3728003,321 WELLS GRAY PL
6713000,423 OAK ST
3435000,327 SIMPSON ST
10501000,707 FIRST ST
10865001,505 SIXTH AVE
10117000,914 TENTH AVE
4858000,844 KENT ST
8375000,1706 SIXTH AVE
5749000,820 THIRD AVE
9456000,1121 EDINBURGH ST
5061000,904 YORK ST
3730000,532 GARFIELD ST
13102007,435 EWEN AVE
11422000,121 GLOVER AVE
4033000,341 SHERBROOKE ST
4240000,467 DIXON ST
3938000,333 BLAIR AVE
9709000,1512 EDINBURGH ST
11041000,720 HAMILTON ST
15545000,2126 DUBLIN ST
10165000,803 DUBLIN ST
1074000,1023 ROYAL AVE
15669000,2017 LONDON ST
7932000,1418 HAMILTON ST
12700603,159 DOCKSIDE CRT
11363000,117 EIGHTH AVE
4999000,125 RICKMAN PL
10938000,707 SEVENTH AVE
1603000,54 E SIXTH AVE
13964042,157 FOUNDRY ROW
9699000,805 SIXTEENTH ST
651000,63 MERIVALE ST
6505000,328 FIRST ST
11634000,257 OSBORNE AVE
3637000,335 WARD ST
10816000,732 FOURTH ST
8903000,1025 SIXTH AVE
8385000,1606 SIXTH AVE
14576000,227 FURNESS ST
12373000,1004 SALTER ST
2888000,450 FADER ST
6251000,1021 THIRD AVE
13314003,344 WOOD ST
9790000,1615 EDINBURGH ST
15605000,2218 LONDON ST
3162000,513 WILSON ST
13385001,315 LAWRENCE ST
3443000,330 SIMPSON ST
7502000,1914 SEVENTH AVE
6403000,324 ELEVENTH ST
15738000,2109 NINTH AVE
6997000,910 FIFTH AVE
4690000,934 CHESTNUT ST
10672000,313 DURHAM ST
3806000,346 ALBERTA ST
4197502,559 GARFIELD ST
3735000,552 GARFIELD ST
11400000,133 SINCLAIR AVE
15794000,2002 MARINE WAY
4372000,306 ARCHER ST
12700606,143 DOCKSIDE CRT
9165000,1317 HAMILTON ST
9003000,1009 HAMILTON ST
11162000,35 COURTNEY CRES
8922001,1001 SIXTH AVE
13317014,357 MCGILLIVRAY PL
4332000,425 ALBERTA ST
6971000,418 TWELFTH ST
10087000,1945 EDINBURGH ST
1708100,26 E ROYAL AVE
11717000,818 FIFTH ST
3845000,360 SIMPSON ST
12440079,1279 DAN LEE AVE
5861000,234 SECOND ST
4744000,832 CHILLIWACK ST
11387000,105 OVENS AVE
13205502,324 FENTON ST
11558000,225 BLACKMAN ST
10716000,211 SIXTH AVE
7940002,1408 HAMILTON ST
4325000,411 ALBERTA ST
6765000,607 FOURTH AVE
13097001,341 JOHNSTON ST
7614000,1823 RIVER DR
8018000,1515 SIXTH AVE
7769000,709 NINETEENTH ST
12932000,704 EWEN AVE
6271000,1009 OXFORD ST
11154000,48 E TENTH AVE
8411000,508 FIRST ST
10250001,927 EIGHTH AVE
15700000,2314 NINTH AVE
10831000,417 SIXTH AVE
15503000,2034 EDINBURGH ST
11374000,116 OVENS AVE
3832000,343 ALBERTA ST
4691000,936 CHESTNUT ST
9352000,1003 DUBLIN ST
12636000,316 HUME ST
12310042,167 HENDRY PL
9451000,819 TWELFTH ST
12874000,231 LAWRENCE ST
4142000,533 AMESS ST
1966000,583 COLBY ST
6481000,218 FOURTH AVE
7837000,1820 EIGHTH AVE
10770000,234 SEVENTH AVE
6755000,501 FOURTH AVE
11253000,47 MOTT CRES
8486000,524 SECOND ST
1000000,735 ROYAL AVE
6686000,214 FIFTH AVE
7623000,1820 RIVER DR
10105000,1917 EIGHTH AVE
4061000,426 BUCHANAN AVE
11501000,242 SANDRINGHAM AVE
9525000,1222 EDINBURGH ST
12674000,1328 EWEN AVE
10193000,816 DUBLIN ST
16249810,2215 DUBLIN ST
4195001,507 GARFIELD ST
11175000,68 MOTT CRES
10128000,968 EIGHTH ST
12942002,235 CAMPBELL ST
269000,418 COLUMBIA ST
10731000,219 PRINCESS ST
12310028,176 HENDRY PL
4259000,128 HARVEY ST
11075000,777 EIGHTH ST
4113000,818 WINTHROP ST
9707000,1502 EDINBURGH ST
9580000,836 THIRTEENTH ST
11554000,213 BLACKMAN ST
15565000,2228 DUBLIN ST
15647000,2007 DUBLIN ST
9446000,1116 EDINBURGH ST
9608000,928 THIRTEENTH ST
6822000,419 NINTH ST
10498000,713 FIRST ST
5602000,223 TOWNSEND PL
1631000,432 GLENBROOK DR
12282000,175 PEMBINA ST
8811000,508 TWELFTH ST
5292000,826 BURNABY ST
9376000,930 TENTH ST
11080000,720 EIGHTH AVE
13290000,354 BOYNE ST
9173000,734 THIRTEENTH ST
1131000,1026 QUEENS AVE
15469000,810 TWENTY-THIRD ST
6723000,423 FOURTH ST
8937000,1057 NANAIMO ST
15372000,2132 HAMILTON ST
15657000,2016 NINTH AVE
8473000,229 REGINA ST
9659000,1428 DUBLIN ST
11680000,939 FIFTH ST
9148000,701 FOURTEENTH ST
8465000,514 SECOND ST
2881000,407 GARRETT ST
4664000,928 LAUREL ST
9054000,1102 NANAIMO ST
6230000,325 GILLEY ST
8460000,216 REGINA ST
9995000,1831 LONDON ST
4860000,848 KENT ST
4850000,909 LADNER ST
1515000,567 COLBY ST
13271000,318 BOYNE ST
3755000,326 HOULT ST
15787000,2016 SEVENTH AVE
6431000,327 NINTH ST
10717000,210 PRINCESS ST
16249812,2208 DUBLIN ST
10787000,302 PRINCESS ST
9113000,628 TWELFTH ST
12376000,87 SOUTH DYKE RD
9571501,831 FOURTEENTH ST
10045000,1912 LONDON ST
9318000,813 HENLEY ST
9984000,1834 LONDON ST
3494000,340 KEARY ST
5006000,103 RICKMAN PL
10713000,602 SECOND ST
15468000,2306 EDINBURGH ST
3720001,483 E EIGHTH AVE
9192000,1324 NANAIMO ST
12701000,BOUNDARY RD
3575000,403 E COLUMBIA ST
2753000,410 E COLUMBIA ST
8914000,1028 NANAIMO ST
7947000,1423 SEVENTH AVE
16068000,516 BRUNETTE AVE
10762000,629 FOURTH ST
1633000,440 GLENBROOK DR
3986000,344 SHERBROOKE ST
1384000,126 GRANVILLE ST
15687000,2127 LONDON ST
4829000,818 LADNER ST
15600000,2244 LONDON ST
4093000,444 ELMER ST
5269000,339 E EIGHTH AVE
4202000,107 CARROLL ST
13171000,535 EWEN AVE
8458000,222 REGINA ST
657000,201 CARNARVON ST
7287000,30 CAPILANO WAY
12489053,1239 BASRAN AVE
1325000,508 AGNES ST
4908000,611 ALLISON PL
11314000,86 GLOVER AVE
11381000,121 OVENS AVE
5448000,212 THIRD ST
13199000,340 FENTON ST
7787000,1931 SEVENTH AVE
12489036,218 GIFFORD ST
7967000,1550 EIGHTH AVE
9620000,1422 TENTH AVE
5046000,901 JACKSON CRES
10766000,306 SEVENTH AVE
10904000,741 SIXTH ST
9708000,1508 EDINBURGH ST
15670000,2023 LONDON ST
3976000,330 BUCHANAN AVE
17502000,370 THIRTEENTH ST
12489029,236 GIFFORD ST
3787000,311 NOOTKA ST
5819000,320 THIRD AVE
13304000,327 WOOD ST
12700589,152 DOCKSIDE CRT
8597001,616 SIXTH AVE
4441000,115 E DURHAM ST
11315000,82 GLOVER AVE
5759000,220 EIGHTH ST
15737000,2113 NINTH AVE
9034000,1101 SEVENTH AVE
4508100,331 E SIXTH AVE
10103000,1909 EIGHTH AVE
9634000,1425 LONDON ST
16275907,2318 NINTH AVE
5160000,817 YORK ST
13278000,334 BOYNE ST
1639000,464 GLENBROOK DR
9586000,902 THIRTEENTH ST
14526000,251 HOLLY AVE
3960000,350 SHERBROOKE ST
8421000,517 SECOND ST
16010905,440 SIXTEENTH ST
11577000,310 NINTH AVE
6615000,418 FIRST ST
9585000,908 THIRTEENTH ST
6782000,617 FOURTH AVE
3909002,368 HOSPITAL ST
4358000,223 RICHMOND ST
7523000,1926 SIXTH AVE
4777000,831 BURNABY ST
15584000,2303 EDINBURGH ST
13964015,127 STAR CRES
12440040,133 SUZUKI ST
3160000,517 WILSON ST
5043000,120 RICKMAN PL
13317015,353 MCGILLIVRAY PL
16249824,2235 SEVENTH AVE
16010906,1416 FOURTH AVE
13158002,331 FENTON ST
8418000,124 REGINA ST
14600566,241 SALTER ST
12535008,204 DAWE ST
3919000,373 HOSPITAL ST
6616002,110 ST. PATRICK ST
10755000,221 PRINCESS ST
12440073,1332 DAN LEE AVE
4409000,435 SHILES ST
5454000,313 QUEENS AVE
642000,318 AGNES ST
6083000,319 FOURTH ST
13941000,318 MERCER ST
7541000,1915 RIVER DR
4245000,139 HARVEY ST
14600535,221 JENSEN ST
8378000,1626 SIXTH AVE
3956000,360 SHERBROOKE ST
2765000,425 KELLY ST
4193000,511 GARFIELD ST
10759000,226 SEVENTH AVE
2772000,409 KELLY ST
13479000,1031 EWEN AVE
11513000,221 SANDRINGHAM AVE
10653000,712 SECOND ST
6175000,332 FIFTH ST
3653000,336 CEDAR ST
6824000,409 NINTH ST
5069000,135 CHURCHILL AVE
395000,671 COLUMBIA ST
17505000,1820 SIXTH AVE
12208000,320 EWEN AVE
3677000,460 GRIFFITHS PL
4720000,226 CHURCHILL AVE
8008000,1514 NANAIMO ST
839000,124 SECOND ST
15522000,2034 DUBLIN ST
13178000,329 PEMBINA ST
12888001,822 EWEN AVE
4495002,E SIXTH AVE
6889000,437 ELEVENTH ST
7512000,1920 SEVENTH AVE
3396000,324 ALBERTA ST
9837000,1612 TENTH AVE
5779000,712 THIRD AVE
4832000,906 LADNER ST
6082000,323 FOURTH ST
9546000,1333 EIGHTH AVE
11416000,120 GLOVER AVE
7002000,422 EIGHTH ST
14600556,216 BROOKES ST
14600563,247 SALTER ST
3364000,330 STRAND AVE
5419000,101 QUEENS AVE
9310000,814 TENTH ST
13890000,317 BLACKLEY ST
10180000,905 TENTH ST
9667000,1401 EDINBURGH ST
9083000,1104 SEVENTH AVE
6256000,1031 THIRD AVE
10722000,616 SECOND ST
4464000,129 E SEVENTH AVE
4919000,141 E SIXTH AVE
426000,320 CARNARVON ST
12440039,1278 RAMA AVE
9471000,1122 DUBLIN ST
4865000,916 KENT ST
6977000,433 TWELFTH ST
12440035,1308 RAMA AVE
1615000,11 E ROYAL AVE
13314031,709 EWEN AVE
16200908,2228 HAMILTON ST
12526000,217 DAWE ST
15525000,2024 DUBLIN ST
4714000,827 WILLIAM ST
12776000,223 JARDINE ST
11831000,601 EIGHTH AVE
12431000,1233 SOUTH DYKE RD
1627000,416 GLENBROOK DR
6160000,313 SIXTH ST
7626000,1801 SIXTH AVE
6199000,729 THIRD AVE
14600577,223 SALTER ST
10790000,321 SIXTH AVE
9704000,1507 EIGHTH AVE
5024000,111 E EIGHTH AVE
7272000,360 EDWORTHY WAY
1607000,510 GINGER DR
9476000,829 THIRTEENTH ST
16192000,833 EWEN AVE
16066000,400 BRUNETTE AVE
1654000,453 GLENBROOK DR
13287000,352 BOYNE ST
6147000,320 SIXTH ST
10179000,907 TENTH ST
15563000,845 TWENTY-THIRD ST
12541000,249 HUME ST
4745000,830 CHILLIWACK ST
13090000,200 FENTON ST
10897000,732 FIFTH ST
8288000,1 RENAISSANCE SQ
6503000,322 FIRST ST
12914000,746 EWEN AVE
3002000,460 WILSON ST
5401000,235 SECOND ST
9869000,1706 LONDON ST
4083000,411 E EIGHTH AVE
9903000,1728 EDINBURGH ST
5872001,238 FIRST ST
3321000,111 SAPPER ST
9641000,1422 LONDON ST
10907001,715 SIXTH ST
2764000,427 KELLY ST
13314019,328 WOOD ST
6065000,328 THIRD ST
9908001,1708 EDINBURGH ST
6516000,318 FIRST ST
14506000,262 HOLLY AVE
4199000,554 RICHMOND ST
11555000,215 BLACKMAN ST
4531000,314 E EIGHTH AVE
5556000,216 MOWAT ST
9498000,1211 EDINBURGH ST
7685001,1640 NANAIMO ST
11582000,309 NINTH AVE
9011200,1029 HAMILTON ST
7035000,426 SEVENTH ST
6080000,325 FOURTH ST
260000,502 COLUMBIA ST
11751000,912 FIFTH ST
5254000,341 CARNEGIE ST
4498000,232 E EIGHTH AVE
13184000,353 PEMBINA ST
4165000,532 AMESS ST
13203000,330 FENTON ST
9604000,1308 TENTH AVE
1255000,503 AGNES ST
6363000,332 TWELFTH ST
14579000,215 FURNESS ST
10608000,715 SECOND ST
5267000,333 E EIGHTH AVE
9202000,1310 SEVENTH AVE
9835000,1618 TENTH AVE
12700508,1326 SALTER ST
12535001,226 DAWE ST
11445000,229 EIGHTH AVE
7095000,430 FOURTH ST
13097000,345 JOHNSTON ST
4767000,917 BURNABY ST
13317017,345 MCGILLIVRAY PL
3312000,119 E COLUMBIA ST
10796000,301 SIXTH AVE
7793000,716 BOWLER ST
4562001,432 SHERBROOKE ST
10695000,218 EIGHTH AVE
15363000,2204 HAMILTON ST
6820000,405 NINTH ST
3217000,86 RICHMOND ST
11607000,329 BLACKMAN ST
6515000,327 ARBUTUS ST
9815000,1630 LONDON ST
5299000,844 BURNABY ST
10176000,907 DUBLIN ST
7927000,1433 HAMILTON ST
6269000,1011 OXFORD ST
6762000,412 FIFTH ST
8441000,521 SECOND ST
10171000,823 DUBLIN ST
9493000,820 TWELFTH ST
4387000,237 ARCHER ST
4608000,908 CHILLIWACK ST
3748000,543 E COLUMBIA ST
1085000,1101 ROYAL AVE
3088000,517 KELLY ST
12676504,249 PHILLIPS ST
1669000,446 CUMBERLAND ST
13665000,737 BOYD ST
8907000,1006 NANAIMO ST
1554002,
12801503,
6678000,211 ST. PATRICK ST
6624000,415 SECOND ST
4875000,914 LEE ST
11351000,55 EIGHTH AVE
13197000,348 FENTON ST
12643000,315 HUME ST
851000,122 QUEENS AVE
8041000,1405 NANAIMO ST
10803000,409 SEVENTH AVE
3328000,112 SAPPER ST
9807000,1609 DUBLIN ST
10419000,15 SIXTH AVE
14367001,1240 SOUTH DYKE RD
3703001,525 MCDONALD ST
11247000,94 COURTNEY CRES
11715000,815 SIXTH ST
13209000,647 EWEN AVE
11230000,46 COURTNEY CRES
12972000,646 EWEN AVE
7742000,1617 NANAIMO ST
5400000,239 SECOND ST
12580000,FT BOUNDARY RD
5521001,815 MILTON ST
9166000,1315 HAMILTON ST
11690000,907 FIFTH ST
6901000,411 TWELFTH ST
14511000,232 HOLLY AVE
11660000,822 FOURTH ST
12700597,183 DOCKSIDE CRT
8986000,1108 EIGHTH AVE
2816000,428 KELLY ST
3025000,424 ROUSSEAU ST
13249000,339 BOYNE ST
12440074,1338 DAN LEE AVE
4048000,407 BUCHANAN AVE
11237000,74 COURTNEY CRES
13289100,353 WOOD ST
6093000,311 FIFTH ST
1392000,108 QUEENS AVE
3363000,328 STRAND AVE
6659000,212 ST. PATRICK ST
9565000,824 THIRTEENTH ST
6926001,1316 KAMLOOPS ST
11758000,902 FIFTH ST
13077000,248 FENTON ST
15483000,2134 EDINBURGH ST
4677000,331 CHURCHILL AVE
8644000,512 ASH ST
14525000,255 HOLLY AVE
13192000,370 FENTON ST
5283000,324 CARNEGIE ST
6070000,329 PINE ST
3012000,459 ROUSSEAU ST
12310031,152 HENDRY PL
12489038,1222 GALBRAITH AVE
12545102,246 HUME ST
8114000,1505 STEWARDSON WAY
6862000,1032 ST. ANDREWS ST
7730000,1725 NANAIMO ST
8119000,520 SHARPE ST
8528000,317 FIFTH AVE
7953000,1521 SEVENTH AVE
13130000,357 JOHNSTON ST
4842000,927 LADNER ST
5011000,901 CUMBERLAND ST
14600512,244 JENSEN ST
10769001,236 SEVENTH AVE
6102000,335 FIFTH ST
4681000,343 CHURCHILL AVE
9050000,1103 SIXTH AVE
454000,227 COLUMBIA ST
11597000,308 BLACKMAN ST
7989000,661 SIXTEENTH ST
9691000,1411 EIGHTH AVE
3250000,64 KWANTLEN CRT
4081000,419 E EIGHTH AVE
8927000,618 TENTH ST
15743000,2029 NINTH AVE
15588000,2318 LONDON ST
4658000,933 CHESTNUT ST
10899000,738 FIFTH ST
376000,50 SIXTH ST
6610000,406 FIRST ST
6034000,217 THIRD AVE
5797000,258 SIXTH ST
2767000,419 KELLY ST
8442000,506 SECOND ST
9925000,1809 EIGHTH AVE
7745000,1607 NANAIMO ST
13174000,313 PEMBINA ST
12440057,1331 RAMA AVE
13399000,843 EWEN AVE
10798000,239 SIXTH AVE
1072000,1011 ROYAL AVE
8808000,511 THIRTEENTH ST
7082000,428 FIFTH ST
14600568,237 SALTER ST
12683008,215 PHILLIPS ST
7776000,1915 SEVENTH AVE
13518000,315 GIFFORD ST
15763000,2079 MARINE WAY
2796000,459 KELLY ST
4488000,214 E DURHAM ST
7522000,1928 SIXTH AVE
6704000,416 THIRD ST
9587000,902 HILL ST
2841000,464 KELLY ST
14540000,288 FURNESS ST
4534000,341 DEVOY ST
10167000,811B DUBLIN ST
5145000,812 MASSEY ST
15502000,2143 EIGHTH AVE
9636000,1429 LONDON ST
7703000,1719 SIXTH AVE
9972000,1829 DUBLIN ST
12700560,168 PIER PL
1372000,110 PARK ROW
8478000,226 SIXTH AVE
3127000,512 FADER ST
9373000,1007 LONDON ST
6498000,326 ARBUTUS ST
5487000,711 QUEENS AVE
13317013,350 MCGILLIVRAY PL
3964000,337 BUCHANAN AVE
10529000,101 PRINCESS ST
5821000,310 THIRD AVE
10616000,121 SEVENTH AVE
9011100,1031 HAMILTON ST
4913000,606 LIDSTER PL
6367000,1214 FOURTH AVE
6274000,326 TENTH ST
3226000,65 SEYMOUR CRT
6732000,436 THIRD ST
4762000,927 BURNABY ST
13008000,221 BOYNE ST
15519000,2031 EIGHTH AVE
13911000,325 MERCER ST
15428000,2013 HAMILTON ST
10210000,903 EDINBURGH ST
8933000,1025 NANAIMO ST
2820000,423 FADER ST
9182000,1317 SIXTH AVE
9812000,1631 DUBLIN ST
15756000,2121 MARINE WAY
3003000,462 WILSON ST
11481000,221 OSBORNE AVE
1517000,570 COLBY ST
7600000,1906 SIXTH AVE
14528000,245 HOLLY AVE
6974000,1120 FIFTH AVE
10221000,813 TENTH ST
16200910,2120 SEVENTH AVE
9436000,1109 EIGHTH AVE
5765000,231 EIGHTH ST
11151000,905 MCBRIDE BLVD
9611000,1307 LONDON ST
9632000,1419 LONDON ST
13314033,723 EWEN AVE
4496000,228 E EIGHTH AVE
5855000,214 THIRD AVE
12432000,1231 SOUTH DYKE RD
12700513,177 PHILLIPS ST
13040000,219 WOOD ST
9949000,1823 EDINBURGH ST
9351000,1007 DUBLIN ST
11606000,325 BLACKMAN ST
4273000,210 E SIXTH AVE
7281000,325 EDWORTHY WAY
10496000,717 FIRST ST
11721000,824 FIFTH ST
6718000,409 OAK ST
11502000,246 SANDRINGHAM AVE
13253000,331 BOYNE ST
13314013,714 RENNIE PL
4071000,447 E EIGHTH AVE
3472001,322 HOSPITAL ST
4559000,429 SCHOOL ST
9731000,1528 DUBLIN ST
8447000,217 FIFTH AVE
2950000,470 GARRETT ST
4840000,924 LADNER ST
1698000,48 EDDIE DR
6206000,320 ASH ST
6298000,1010 FOURTH AVE
10230000,816 EDINBURGH ST
10697000,224 EIGHTH AVE
3474000,322 KEARY ST
9999000,1806 TENTH AVE
9303001,1021 EIGHTH AVE
12411001,1124 SOUTH DYKE RD
9052000,1035 SIXTH AVE
10522000,629 FIRST ST
7907000,724 SIXTEENTH ST
11682000,933 FIFTH ST
10364000,701 PARK CRES
13224000,312 PEMBINA ST
15636000,887 TWENTY-FIRST ST
3674000,308 BRAID ST
15382000,2105 SEVENTH AVE
15648000,2009 DUBLIN ST
15681000,2101 LONDON ST
9435000,1117 EIGHTH AVE
12657000,1259 EWEN AVE
15725000,2235 NINTH AVE
14408000,BOYD ST
4459000,119 E SEVENTH AVE
7985000,1507 HAMILTON ST
4349001,416 ALBERTA ST
5042000,916 JACKSON CRES
3010000,463 ROUSSEAU ST
8990000,1026 EIGHTH AVE
10543000,131 PRINCESS ST
3302000,110 MINER ST
12803000,214 HOWES ST
10471500,57 SEVENTH AVE
9510000,948 TWELFTH ST
13964016,133 STAR CRES
4206000,419 CUMBERLAND ST
7758000,718 EIGHTEENTH ST
8407000,109 FIFTH AVE
11143000,32 E TENTH AVE
5475000,214 SIXTH ST
4820000,831 SURREY ST
11479000,225 OSBORNE AVE
14392000,SOUTH DYKE RD
2782000,466 E COLUMBIA ST
7884200,707 EIGHTEENTH ST
6671000,431 THIRD ST
10213001,907 EDINBURGH ST
10488000,36 EIGHTH AVE
4167000,538 AMESS ST
7726000,1608 SEVENTH AVE
3581000,415 E COLUMBIA ST
3100000,508 KELLY ST
10894000,722 FIFTH ST
5491000,206 SEVENTH ST
4263000,474 FISHER ST
5216000,816 CHESTNUT ST
12535012,1331 SALTER ST
6833000,905 FOURTH AVE
1556000,332 HOLMES ST
10207501,823 EDINBURGH ST
438000,315 COLUMBIA ST
1519000,573 COLBY ST
4141000,535 AMESS ST
9931000,1823 EIGHTH AVE
5012000,835 CUMBERLAND ST
8527000,313 FIFTH AVE
7707000,1730 NANAIMO ST
9885000,1718 DUBLIN ST
4878000,148 E SEVENTH AVE
3903000,356 HOSPITAL ST
11359000,131 EIGHTH AVE
13964017,137 STAR CRES
6866000,427 ELEVENTH ST
4859000,846 KENT ST
10243000,823 EIGHTH AVE
807001,212 MANITOBA ST
12753000,1134 EWEN AVE
10445000,621 COLBORNE ST
13314008,701 RENNIE PL
5021000,807 CUMBERLAND ST
12700581,141 PIER PL
10872000,632 FIFTH ST
3754000,316 HOULT ST
4814000,915 SURREY ST
4662000,934 LAUREL ST
5857000,234 ANTHONY CRT
10236000,806 EIGHTH ST
1664000,426 CUMBERLAND ST
9132002,709 THIRTEENTH ST
11155000,50 E TENTH AVE
5574000,211 TWELFTH ST
8109000,1504 SIXTH AVE
6293000,1024 FOURTH AVE
5140000,807 YORK ST
16110910,42 E COLUMBIA ST
12310019,141 VISCOUNT PL
7927001,1435 HAMILTON ST
12789003,243 JARDINE ST
4094000,448 ELMER ST
15415000,2036 EIGHTH AVE
9710000,1516 EDINBURGH ST
5823000,313 WARREN AVE
10763000,623 FOURTH ST
3095000,501 KELLY ST
13480000,1025 EWEN AVE
4655000,925 CHESTNUT ST
2900000,116 BRAID ST
7542000,1911 RIVER DR
4181000,547 GARFIELD ST
4266000,116 E SIXTH AVE
9001001,1003 HAMILTON ST
11722000,830 FIFTH ST
8046000,1421 NANAIMO ST
3855000,367 SIMPSON ST
10694000,214 EIGHTH AVE
12922000,208 CAMPBELL ST
14600579,200 BROOKES ST
9152000,1309 SEVENTH AVE
10891000,714 FIFTH ST
5520502,809 MILTON ST
15453000,2151 HAMILTON ST
2771000,411 KELLY ST
13102004,405 EWEN AVE
9538000,1207 EIGHTH AVE
10206000,819 EDINBURGH ST
5240000,813 CHERRY ST
9975000,1839 DUBLIN ST
13039000,211 WOOD ST
10745000,222 PRINCESS ST
15748000,2009 NINTH AVE
14573000,239 FURNESS ST
3854000,369 SIMPSON ST
8002000,1509 NANAIMO ST
10692000,738 SECOND ST
10533000,108 SEVENTH AVE
6223000,308 NINTH ST
4200000,101 RICHMOND ST
15398000,2010 HAMILTON ST
8010000,1512 NANAIMO ST
12440046,183 SUZUKI ST
10070000,1918 DUBLIN ST
15434000,2134 EIGHTH AVE
4766000,919 BURNABY ST
11588000,905 FOURTH ST
12310003,158 VISCOUNT PL
7866000,1621 SEVENTH AVE
6277000,1009 CORNWALL ST
15441000,2104 EIGHTH AVE
4500000,238 E EIGHTH AVE
9944000,1805 EDINBURGH ST
10245001,905 EIGHTH AVE
6297000,1012 FOURTH AVE
9203000,1314 SEVENTH AVE
4267002,479 CUMBERLAND ST
6276000,1005 CORNWALL ST
4414602,319 DEVOY ST
5631000,260 TWELFTH ST
4783000,817 BURNABY ST
8464000,510 SECOND ST
9057000,1108 NANAIMO ST
3758000,338 HOULT ST
6215000,307 NINTH ST
3089000,515 KELLY ST
9998000,928 EIGHTEENTH ST
12549603,1333 SALTER ST
2773000,407 KELLY ST
9441000,1104 EDINBURGH ST
3137000,523 GARRETT ST
15796000,2006 MARINE WAY
12950000,215 CAMPBELL ST
